Date,fix,kix,sp5
2012-10-31,746.2491,4147.28,128.245911
2012-11-01,746.9896,4133.28,129.588776
2012-11-02,746.3064,4125.74,128.436478
2012-11-05,746.3353,4124.53,128.699615
2012-11-06,746.8723,4113.96,129.706711
2012-11-07,746.6425,4121.13,126.767075
2012-11-08,745.5529,4148.79,125.242798
2012-11-09,745.2539,4159.73,125.35171499999998
2012-11-12,744.1103,4152.11,125.451492
2012-11-13,743.8825,4156.86,125.015999
2012-11-14,743.5909,4157.59,123.328407
2012-11-15,743.8896,4160.49,123.119736
2012-11-16,744.061,4155.99,123.727615
2012-11-19,743.0642,4147.94,126.231789
2012-11-20,742.4756,4158.38,126.286194
2012-11-21,742.948,4171.87,126.522087
2012-11-23,744.433,4166.55,128.245911
2012-11-26,744.2473,4163.91,127.973747
2012-11-27,744.3415,4139.02,127.32048799999998
2012-11-28,745.6809,4128.62,128.345779
2012-11-29,746.4903,4111.92,128.94456499999998
2012-11-30,746.8326,4083.52,128.971786
2012-12-03,747.1462,4063.09,128.3367
2012-12-04,747.3894,4056.41,128.155212
2012-12-05,749.8015,4057.39,128.38205
2012-12-06,749.9626,4022.64,128.81753500000002
2012-12-07,749.422,4037.99,129.20768700000002
2012-12-10,749.1385,4012.05,129.2621
2012-12-11,750.5772,4031.72,130.142181
2012-12-13,748.7621,4031.7,129.407303
2012-12-14,750.1138,4056.18,128.926422
2012-12-17,749.5612,4067.21,130.44162
2012-12-18,750.1822,4085.7,131.89328
2012-12-19,749.91,4124.06,130.913376
2012-12-20,749.7948,4127.6,131.666443
2012-12-21,745.5781,4119.1,130.47131299999998
2012-12-24,746.5231,4109.28,130.06926
2012-12-27,750.5033,4122.74,129.347397
2012-12-28,749.7255,4122.22,127.949371
2012-12-31,751.9337,4133.02,130.124054
2013-01-02,756.8872,4140.43,133.45916699999998
2013-01-03,753.6549,4159.25,133.157654
2013-01-04,754.0787,4191.05,133.74246200000002
2013-01-07,753.7442,4212.49,133.376953
2013-01-08,750.7053,4247.74,132.993195
2013-01-09,753.5126,4305.03,133.33123799999998
2013-01-10,758.7938,4319.73,134.39119
2013-01-11,761.9889999999999,4349.87,134.382034
2013-01-14,765.5289,4413.97,134.290695
2013-01-15,764.3422,4474.68,134.382034
2013-01-16,762.7237,4553.25,134.36377
2013-01-17,770.975,4545.7,135.231842
2013-01-18,770.1806,4500.09,135.533356
2013-01-22,767.1687,4461.32,136.264374
2013-01-23,766.1466,4417.17,136.48361200000002
2013-01-24,771.1703,4385.0,136.520203
2013-01-25,775.6966,4379.71,137.28772
2013-01-28,774.1319,4403.38,137.12326000000002
2013-01-29,775.8585,4402.75,137.662354
2013-01-30,776.2945,4412.61,137.12326000000002
2013-01-31,775.8672,4416.6,136.785156
2013-02-01,783.4499,4420.79,138.192307
2013-02-04,774.6801,4450.78,136.638977
2013-02-05,778.4532,4483.62,138.018707
2013-02-06,776.7609,4522.53,138.119217
2013-02-07,771.9753,4561.16,137.93649299999998
2013-02-08,770.8233,4588.42,138.704025
2013-02-11,772.3176,4611.03,138.676559
2013-02-12,776.9359,4633.48,138.905014
2013-02-13,779.028,4648.09,139.023804
2013-02-14,776.4125,4637.54,139.151718
2013-02-15,775.3387,4614.75,138.987274
2013-02-19,779.8811,4551.06,140.02891499999998
2013-02-20,777.4657,4502.75,138.28366100000002
2013-02-21,769.0742,4505.59,137.443024
2013-02-22,772.5937,4477.89,138.786255
2013-02-25,768.9963,4463.65,136.145584
2013-02-26,760.2832,4469.19,137.077545
2013-02-27,763.8963,4513.55,138.804489
2013-02-28,767.0326,4518.59,138.53041100000002
2013-03-01,769.8104,4510.47,138.987274
2013-03-05,772.3916,4533.82,140.979141
2013-03-06,775.9554,4546.83,141.171051
2013-03-07,778.1874,4585.07,141.42691000000005
2013-03-08,782.6597,4658.64,142.029968
2013-03-11,784.7111,4796.33,142.569046
2013-03-12,783.2381,4985.91,142.24923700000005
2013-03-13,782.0099,4911.45,142.450287
2013-03-14,783.2392,4831.85,143.208649
2013-03-15,783.8447,4774.12,143.019623
2013-03-18,779.7233,4727.04,142.230301
2013-03-19,778.6674,4721.23,141.899948
2013-03-20,781.4458,4719.05,142.891113
2013-03-21,778.3956,4708.56,141.67044099999995
2013-03-22,777.5107,4713.6,142.808502
2013-03-25,775.7918,4732.79,142.211945
2013-03-26,777.8728,4758.22,143.349991
2013-03-27,776.0597,4830.44,143.349991
2013-03-28,772.8824,4860.83,143.790558
2013-04-02,771.1963,5030.91,143.928238
2013-04-03,768.1462,5019.73,142.468948
2013-04-04,775.6734,4975.77,143.04715
2013-04-05,775.7126,4985.68,142.404694
2013-04-08,779.6782,4980.84,143.36836200000005
2013-04-10,784.5519,4990.04,145.62616
2013-04-11,787.2254,5027.9,146.10339399999995
2013-04-12,786.0276,5020.5,145.745468
2013-04-15,783.3627,4994.94,142.367981
2013-04-16,783.2388,4947.51,144.46975700000004
2013-04-17,780.6688,4932.77,142.358795
2013-04-18,779.8006,4902.6,141.468536
2013-04-19,784.8458,4868.29,142.698349
2013-04-22,785.2868,4839.49,143.33165
2013-04-23,788.3855,4824.44,144.809311
2013-04-24,787.6073,4810.4,144.90107700000004
2013-04-25,782.0259,4764.52,145.488495
2013-04-26,782.2587,4785.38,145.231491
2013-04-29,782.6742,4763.09,146.204346
2013-04-30,782.4633,4765.23,146.553101
2013-05-02,781.7622,4788.26,146.61733999999996
2013-05-03,781.9497,4821.17,148.104172
2013-05-06,782.576,4846.43,148.480453
2013-05-07,783.7939,4881.75,149.233063
2013-05-08,785.3732,4905.68,149.912201
2013-05-09,785.8960000000001,4917.46,149.49006699999995
2013-05-10,787.3724,4888.97,149.976471
2013-05-13,787.0028,4866.05,150.095779
2013-05-14,789.2983,4844.81,151.646851
2013-05-15,792.1587,4918.27,152.46366899999995
2013-05-16,791.1482,4955.61,151.747803
2013-05-17,797.0532,4978.79,153.216263
2013-05-20,795.1934,4960.3,153.207092
2013-05-21,796.3433,4978.65,153.427399
2013-05-22,797.7529,4983.54,152.289291
2013-05-23,789.4837,4956.95,151.84874
2013-05-24,785.9532,4965.98,151.720245
2013-05-28,791.8374,4967.75,152.62889099999995
2013-05-29,784.6189,4987.16,151.63765
2013-05-30,783.3977,4996.07,152.19754
2013-05-31,781.5243,5006.96,150.013199
2013-06-03,774.8138,4986.93,150.839218
2013-06-04,776.6784,4985.48,150.114105
2013-06-05,771.1435,4984.33,148.012375
2013-06-06,765.7463,4989.04,149.352325
2013-06-07,772.1610000000001,4962.66,151.252197
2013-06-10,777.1599,4957.08,151.252197
2013-06-11,771.4834,4886.64,149.69194
2013-06-12,768.7249,4862.69,148.452911
2013-06-13,767.5104,4838.01,150.710709
2013-06-14,765.4622,4806.52,149.76533500000005
2013-06-17,768.5199,4761.89,150.92181399999996
2013-06-18,771.4612,4701.22,152.114914
2013-06-19,772.9069999999999,4705.19,150.013199
2013-06-20,775.944,4713.39,146.296127
2013-06-21,776.459,4706.8,146.765793
2013-06-24,780.0211,4680.33,144.91124
2013-06-25,779.3753,4641.07,146.304443
2013-06-26,779.7906,4602.4,147.753006
2013-06-27,779.2476,4584.5,148.620316
2013-06-28,778.1374,4598.16,148.011322
2013-07-01,777.5705,4579.21,148.878632
2013-07-02,778.4685,4561.74,148.74023400000004
2013-07-03,778.4493,4562.83,148.804794
2013-07-05,790.0269,4585.42,150.410217
2013-07-08,785.8526,4576.21,151.26828
2013-07-09,784.5232,4600.45,152.35701
2013-07-10,784.7144,4640.5,152.412354
2013-07-11,776.1889,4658.46,154.488358
2013-07-12,778.0185,4720.53,154.552902
2013-07-15,778.3205,4746.26,155.14338700000005
2013-07-16,775.5395,4786.47,154.562119
2013-07-17,777.0488,4778.88,154.958878
2013-07-18,779.4499,4800.16,155.807693
2013-07-19,777.3707,4807.53,156.084518
2013-07-22,773.7931,4807.41,156.38896200000005
2013-07-23,773.5384,4790.67,156.05680800000005
2013-07-24,776.9284,4787.78,155.484772
2013-07-25,775.7291,4796.3,155.863052
2013-07-26,773.2447,4801.63,156.029144
2013-07-29,771.9866,4793.82,155.549362
2013-07-30,774.4659,4796.97,155.549362
2013-07-31,773.9502,4787.56,155.66011
2013-08-01,782.067,4781.4,157.459259
2013-08-02,779.4701,4777.12,157.726807
2013-08-05,779.1949,4783.4,157.49617
2013-08-06,779.0521,4783.12,156.60116599999995
2013-08-07,775.6883,4801.03,156.093719
2013-08-08,771.5397,4792.87,156.66578700000005
2013-08-12,769.7410000000001,4805.34,156.029144
2013-08-13,776.2472,4810.29,156.490479
2013-08-14,774.7598,4799.06,155.687759
2013-08-15,770.7793,4812.27,153.510315
2013-08-16,771.9988,4842.59,153.002869
2013-08-19,771.9212,4851.54,152.024872
2013-08-20,769.0135,4840.69,152.772232
2013-08-21,770.0658,4830.5,151.8311
2013-08-22,775.3855,4814.12,153.21504199999995
2013-08-23,775.0086,4821.5,153.73175
2013-08-26,772.0573,4806.48,153.159683
2013-08-27,764.3491,4774.58,150.696213
2013-08-28,766.3009,4742.15,151.23138400000005
2013-08-29,766.5213,4708.05,151.471252
2013-08-30,763.9588,4697.75,150.991486
2013-09-03,769.4878,4648.21,151.67425500000004
2013-09-04,771.3279,4659.85,152.92906200000004
2013-09-05,776.9263,4677.6,153.12278700000005
2013-09-06,771.4507,4708.95,153.196625
2013-09-09,771.9821,4722.89,154.663635
2013-09-10,777.8027,4722.91,155.807693
2013-09-11,775.9505,4727.66,156.296722
2013-09-12,774.5718,4732.92,155.881531
2013-09-13,775.3999,4749.32,156.232101
2013-09-16,774.065,4710.36,157.13630700000004
2013-09-17,775.1659,4715.34,157.837524
2013-09-18,773.6949,4728.03,159.664368
2013-09-19,771.235,4745.47,159.39682
2013-09-20,771.8766,4751.82,158.28241
2013-09-23,768.1633,4739.42,157.549942
2013-09-24,766.7731,4729.3,157.179092
2013-09-25,764.1947,4746.71,156.724747
2013-09-26,764.3973,4764.12,157.327423
2013-09-27,761.7011,4768.03,156.604218
2013-09-30,759.1696,4793.2,155.769821
2013-10-01,762.8854,4804.48,157.00294499999995
2013-10-02,760.8713,4830.38,156.85458400000005
2013-10-03,759.8961,4838.07,155.40823400000005
2013-10-04,761.5703,4841.33,156.585709
2013-10-07,758.3437,4881.44,155.232056
2013-10-08,756.8322,4930.79,153.424164
2013-10-09,756.403,4946.02,153.53538500000005
2013-10-10,761.7271,4947.0,156.845306
2013-10-11,763.5132,4929.62,157.855896
2013-10-14,764.0792,4925.96,158.486389
2013-10-15,764.8710000000001,4934.07,157.336716
2013-10-16,766.8812,4923.47,159.53401200000005
2013-10-17,764.3509,4919.17,160.600281
2013-10-18,764.8286,4948.77,161.684998
2013-10-22,765.085,4943.83,162.630707
2013-10-23,761.4196,4953.84,161.85188300000004
2013-10-24,763.3443,4949.65,162.389633
2013-10-25,762.4448,4935.91,163.131363
2013-10-28,763.6524,4940.32,163.39093
2013-10-30,762.9771,4970.88,163.446564
2013-10-31,761.6339999999999,4992.88,162.983017
2013-11-01,761.7164,4989.97,163.372421
2013-11-04,763.2305,4964.42,163.94726599999996
2013-11-05,763.3555,4954.69,163.42807
2013-11-06,764.2088,4990.24,164.262482
2013-11-07,760.9615,5017.78,162.185654
2013-11-08,764.2896,5019.18,164.373734
2013-11-11,765.7001,5027.28,164.40155
2013-11-12,766.6065,5031.02,164.06781
2013-11-13,766.2145,5026.82,165.384338
2013-11-14,766.4659,5030.76,166.209488
2013-11-15,766.9585,5043.58,166.932678
2013-11-18,767.8252,5058.16,166.34854099999995
2013-11-19,766.8375,5052.63,165.987
2013-11-20,767.0156,5024.08,165.467758
2013-11-21,770.3175,5053.91,166.802872
2013-11-22,770.8480000000001,5054.21,167.637299
2013-11-25,771.4579,5068.36,167.470398
2013-11-26,770.9608,5085.83,167.516739
2013-11-27,774.9358,5125.74,167.924698
2013-11-29,776.3430000000001,5100.88,167.813416
2013-12-02,778.3352,5072.87,167.377655
2013-12-03,773.2669,5076.47,166.654495
2013-12-04,770.7543,5042.94,166.635941
2013-12-05,769.4454,5005.45,165.903534
2013-12-06,773.3184,4976.77,167.757828
2013-12-09,775.3687,4969.32,168.18428
2013-12-10,771.9609,4943.64,167.581665
2013-12-11,768.8186,4913.55,165.699524
2013-12-16,770.8409,4912.36,166.163116
2013-12-17,769.5306,4876.05,165.634659
2013-12-18,774.8764,4855.5,168.462418
2013-12-19,778.3692,4849.3,168.267731
2013-12-20,778.1972,4851.06,169.24653600000005
2013-12-23,780.7407,4851.84,170.150757
2013-12-24,782.4185,4885.87,170.523636
2013-12-27,787.6361,4886.52,171.381241
2013-12-30,787.7227,4874.29,171.353271
2013-12-31,787.8394,4926.97,172.164261
2014-01-02,782.2706,4910.74,170.514297
2014-01-03,781.2534,4901.12,170.486343
2014-01-06,778.8743,4940.51,169.992279
2014-01-07,780.9421,4993.12,171.036346
2014-01-08,784.9294,5010.93,171.073608
2014-01-09,783.9317,5044.35,171.185471
2014-01-10,779.8458,5059.52,171.65159599999996
2014-01-13,774.6466,5017.2,169.367706
2014-01-14,780.0011,5023.05,171.21344
2014-01-15,785.1149,5058.51,172.136322
2014-01-16,782.8581,5021.07,171.912567
2014-01-17,783.4046,5018.58,171.185471
2014-01-21,784.931,5075.06,171.688858
2014-01-22,789.3273,5092.16,171.800735
2014-01-23,783.6007,5063.98,170.393127
2014-01-24,775.0202,5091.3,166.757629
2014-01-27,773.6246,5078.13,165.937302
2014-01-28,775.3357,5060.53,166.92543
2014-01-29,776.615,5015.67,165.32208300000005
2014-01-30,774.8638,4960.99,167.074539
2014-01-31,774.5909,4856.15,166.095779
2014-02-03,766.4859,4828.34,162.357727
2014-02-04,764.3119,4883.9,163.49498
2014-02-05,763.5488,4870.43,163.289932
2014-02-06,763.9088,4843.9,165.443237
2014-02-07,767.5758,4831.8,167.494034
2014-02-10,766.6442,4818.28,167.80166599999995
2014-02-11,768.9132,4833.36,169.63806200000005
2014-02-12,769.4049,4842.22,169.72198500000005
2014-02-13,773.102,4839.52,170.598206
2014-02-14,772.4138,4838.47,171.539703
2014-02-18,775.51,4797.2,171.744766
2014-02-19,776.9013,4786.18,170.607544
2014-02-20,776.5597,4806.69,171.614288
2014-02-21,778.1773,4836.25,171.418533
2014-02-24,776.8928,4848.71,172.369339
2014-02-25,778.615,4875.82,172.304092
2014-02-26,782.0539,4903.48,172.313416
2014-02-27,783.9899,4915.85,173.217651
2014-02-28,785.6378,4933.41,173.655777
2014-03-03,781.2549,4935.01,172.43458600000002
2014-03-04,787.5454,4906.7,174.858246
2014-03-05,784.8904,4902.72,175.016754
2014-03-06,785.1577,4896.4,175.417572
2014-03-07,786.2135,4906.72,175.492142
2014-03-10,786.2232,4943.57,175.39894099999995
2014-03-11,784.9478,4915.84,174.53201299999995
2014-03-12,783.4765,4935.81,174.578613
2014-03-13,780.9833,4960.65,172.621033
2014-03-14,781.1003,4983.83,172.136322
2014-03-17,783.5317,4922.65,173.693069
2014-03-18,786.9559,4928.74,174.932861
2014-03-19,784.9481,4936.8,174.000641
2014-03-20,782.7244,4940.97,175.016754
2014-03-21,780.3397,4971.74,174.337921
2014-03-24,778.7233,4961.02,173.616989
2014-03-25,779.2148,4974.05,174.440933
2014-03-26,780.1182,4969.24,173.186295
2014-03-27,782.8901,4958.62,172.821121
2014-03-28,783.4338,4972.45,173.673157
2014-03-31,783.6939,4945.78,175.09631299999995
2014-04-01,784.1741,4959.96,176.257324
2014-04-02,781.2497,4933.56,176.847183
2014-04-03,782.7752,4918.07,176.613113
2014-04-04,779.9286,4908.75,174.525146
2014-04-07,778.2419,4869.75,172.59639
2014-04-08,778.2056,4882.33,173.307999
2014-04-09,782.678,4892.7,175.171219
2014-04-10,781.503,4878.88,171.491577
2014-04-11,779.2907,4905.46,169.94671599999995
2014-04-14,780.5838,4909.1,171.28561399999995
2014-04-15,781.4631,4910.92,172.465363
2014-04-16,784.3985,4906.96,174.272369
2014-04-17,782.4213,4921.13,174.51580800000005
2014-04-22,783.9113,4904.58,175.920242
2014-04-23,783.4005,4904.66,175.508301
2014-04-24,783.707,4923.71,175.864075
2014-04-25,782.7209,4956.78,174.42218
2014-04-28,784.0606,4958.16,174.974625
2014-04-29,786.4493,4956.52,175.789169
2014-04-30,788.043,4948.97,176.31350700000004
2014-05-02,788.4619,4959.91,176.079437
2014-05-05,787.2863,4930.63,176.41648899999996
2014-05-06,790.0793,4942.87,174.88098100000005
2014-05-07,788.3759,4946.24,175.91090400000004
2014-05-08,789.4307,4962.06,175.723633
2014-05-09,786.9226,4963.76,175.98580900000005
2014-05-12,786.561,4933.41,177.699188
2014-05-13,788.3168,4975.39,177.858383
2014-05-14,790.9845,4940.99,177.015701
2014-05-15,788.3921,4945.33,175.461487
2014-05-16,788.9239,4967.57,176.070084
2014-05-19,790.6019,4939.49,176.716125
2014-05-20,787.2276,4920.61,175.601898
2014-05-21,789.5555,4902.62,177.081268
2014-05-22,788.3028,4915.06,177.511902
2014-05-23,787.7696,4925.58,178.223526
2014-05-27,790.2644,4888.36,179.319016
2014-05-28,793.2342,4885.29,179.187943
2014-05-29,795.1471,4895.13,180.114868
2014-05-30,793.632,4881.56,180.405121
2014-06-03,788.7543,4866.71,180.517471
2014-06-04,787.8186,4856.54,180.882584
2014-06-05,793.0045,4835.53,182.062317
2014-06-06,797.4419,4847.83,182.933121
2014-06-09,800.3209,4835.69,183.120377
2014-06-10,799.1175,4828.65,183.139099
2014-06-11,796.6691,4832.09,182.502396
2014-06-12,799.6777,4811.0,181.210312
2014-06-13,802.5544,4836.71,181.762756
2014-06-16,802.7141,4787.94,181.912537
2014-06-17,799.9419,4764.11,182.418137
2014-06-18,801.5305,4790.38,183.757019
2014-06-19,808.3710000000001,4797.42,183.963043
2014-06-20,805.7886,4825.52,184.336517
2014-06-23,806.265,4843.36,184.28006
2014-06-24,808.7497,4856.15,183.169937
2014-06-25,812.4775,4845.6,183.997818
2014-06-26,816.3006,4856.35,183.866104
2014-06-27,814.9173,4834.02,184.223633
2014-06-30,815.7374,4885.04,184.129532
2014-07-01,819.4817,4925.86,185.361969
2014-07-02,817.5987,4922.99,185.550095
2014-07-03,819.7665,4884.69,186.462662
2014-07-07,818.4179,4868.81,185.813507
2014-07-08,817.6492,4876.01,184.618744
2014-07-09,817.4375,4892.84,185.446625
2014-07-10,814.7992,4898.29,184.71283
2014-07-11,817.8697,4902.18,184.966827
2014-07-14,816.0297,4902.3,185.898209
2014-07-15,816.8967,4889.99,185.550095
2014-07-16,817.7623,4870.96,186.236893
2014-07-17,818.4486,4913.61,184.120117
2014-07-18,819.9354,4910.6,186.001709
2014-07-21,821.7251,4896.77,185.65358
2014-07-22,826.6169,4882.73,186.462662
2014-07-23,827.5716,4903.68,186.876602
2014-07-24,823.9222,4883.75,186.886002
2014-07-25,824.319,4879.09,186.011108
2014-07-28,825.2955,4863.87,186.086365
2014-07-30,823.2945,4891.03,185.31488
2014-07-31,814.1891,4906.09,181.655273
2014-08-01,811.9830000000001,4942.28,181.100235
2014-08-04,815.1841,4954.51,182.407913
2014-08-05,812.7421,5003.36,180.639221
2014-08-06,811.8566,5022.36,180.695694
2014-08-07,811.0275,5011.51,179.717285
2014-08-08,811.0471,5003.78,181.796417
2014-08-11,811.0307,5015.57,182.323242
2014-08-12,811.0145,5023.49,182.069229
2014-08-13,811.2235,5010.13,183.30162
2014-08-14,813.8283,5019.28,184.16716
2014-08-15,816.0659,5042.9,184.129532
2014-08-18,816.8024,5040.56,185.672409
2014-08-19,817.5931,5070.13,186.641434
2014-08-20,817.6381,5048.69,187.14003
2014-08-21,816.0210000000001,5024.64,187.685699
2014-08-22,817.8644,5028.06,187.394043
2014-08-25,824.5838,5033.69,188.344223
2014-08-26,827.9034,5044.4,188.466522
2014-08-27,830.2414,5072.87,188.391266
2014-08-28,831.2116,5089.16,188.287781
2014-08-29,834.7549,5139.39,188.82402
2014-09-02,831.6243,5163.21,188.729965
2014-09-03,832.7112,5163.28,188.626434
2014-09-04,840.2173,5157.15,188.353653
2014-09-05,840.6941,5160.32,189.200363
2014-09-08,842.0274,5168.8,188.711105
2014-09-09,836.2799,5182.89,187.516373
2014-09-10,833.9737,5190.01,188.221909
2014-09-11,832.4934,5161.21,188.438293
2014-09-12,827.8113,5169.5,187.337616
2014-09-15,825.5905,5182.98,187.196457
2014-09-16,825.0222,5217.25,188.60762
2014-09-17,829.3294,5209.1,188.861664
2014-09-18,830.6454,5222.87,189.868301
2014-09-19,838.8196,5307.52,189.69722
2014-09-22,839.1908,5406.39,188.232178
2014-09-23,838.8574,5377.29,187.154678
2014-09-24,842.0996,5322.65,188.619705
2014-09-25,844.4824,5249.07,185.576248
2014-09-26,852.7462,5216.96,187.05072
2014-09-29,853.0502,5257.81,186.710434
2014-09-30,858.8139,5255.62,186.218948
2014-10-01,859.6506,5267.54,183.695358
2014-10-02,852.4077,5249.65,183.723724
2014-10-03,865.4759,5292.42,185.746368
2014-10-06,854.5403,5323.49,185.528992
2014-10-07,852.3969,5300.21,182.66507
2014-10-08,852.3259,5287.87,185.859787
2014-10-09,852.8026,5272.53,182.173599
2014-10-10,857.4518,5280.46,180.094193
2014-10-13,853.91,5311.27,177.135803
2014-10-14,855.8075,5299.12,177.409897
2014-10-15,858.7859,5304.86,176.20953400000005
2014-10-16,851.59,5290.09,176.058304
2014-10-17,847.3262,5279.88,178.13768000000005
2014-10-21,842.9929,5259.18,183.430725
2014-10-22,846.9167,5251.09,182.126343
2014-10-23,843.5236,5259.43,184.24353
2014-10-24,844.1008,5197.67,185.661301
2014-10-27,842.7103,5174.41,185.406097
2014-10-28,839.1393,5198.89,187.532761
2014-10-29,836.9745,5221.44,187.249191
2014-10-30,844.9024,5233.42,188.44957
2014-10-31,855.0092,5194.89,190.604584
2014-11-03,860.1576,5193.11,190.708572
2014-11-04,864.5356,5151.46,190.046921
2014-11-05,867.8706,5101.11,191.247314
2014-11-06,870.7801,5075.93,192.012909
2014-11-07,866.2135,5074.93,192.192474
2014-11-10,869.3287,5058.41,192.797379
2014-11-11,867.5004,5098.4,192.986435
2014-11-12,867.7773,5138.46,192.778488
2014-11-13,871.5519,5123.45,192.995865
2014-11-14,868.5831,5139.37,193.043167
2014-11-17,871.2489999999999,5111.47,193.165985
2014-11-18,869.552,5108.84,194.281326
2014-11-19,871.4702,5117.08,193.969437
2014-11-20,871.9413,5145.28,194.309692
2014-11-21,872.9011,5166.45,195.34938
2014-11-24,875.6888,5145.98,195.897568
2014-11-25,876.7301,5137.94,195.755829
2014-11-26,877.7429,5174.02,196.256744
2014-11-28,898.7777,5156.33,195.840866
2014-12-01,886.3033,5172.57,194.479813
2014-12-02,893.0012,5170.57,195.736893
2014-12-03,895.0459,5111.37,196.493057
2014-12-04,895.2803,5169.88,196.27565
2014-12-05,903.0999,5184.92,196.597015
2014-12-08,905.0556,5193.96,195.283234
2014-12-09,898.9743,5173.77,195.150894
2014-12-10,899.5032,5135.97,192.022385
2014-12-11,904.4425,5124.8,192.995865
2014-12-15,909.1274,5106.67,188.572449
2014-12-16,909.8465,5091.3,187.060165
2014-12-17,912.5181,5048.21,190.727478
2014-12-18,911.3955,4957.52,195.443878
2014-12-19,912.3871,4910.1,196.275497
2014-12-22,920.5466,4910.32,197.178375
2014-12-23,918.0233,4907.27,197.444489
2014-12-24,919.202,4971.76,197.463486
2014-12-29,928.0161,5049.19,198.366364
2014-12-30,923.3755,5091.6,197.301926
2014-12-31,929.6177,5112.65,195.344116
2015-01-02,939.1133,5117.43,195.239548
2015-01-05,943.3076,5089.71,191.713593
2015-01-06,945.1769,5098.49,189.907867
2015-01-07,946.2586,5102.67,192.274323
2015-01-08,942.6093,5097.8,195.686249
2015-01-09,940.0428,5121.76,194.118103
2015-01-12,948.4996,5121.99,192.597458
2015-01-13,950.6917,5138.07,192.05574
2015-01-14,949.706,5193.93,190.896286
2015-01-15,992.5867,5201.61,189.147552
2015-01-16,990.1553,5203.72,191.628052
2015-01-20,997.9507,5139.06,192.036728
2015-01-21,994.5181,5159.96,193.006149
2015-01-22,1003.0223,5172.88,195.876328
2015-01-23,1016.5671,5217.88,194.802383
2015-01-26,1014.9293,5209.84,195.258591
2015-01-27,1008.8242,5213.48,192.683014
2015-01-28,1013.6908,5207.04,190.21196
2015-01-29,1024.263,5194.21,191.970215
2015-01-30,1025.2928,5212.11,189.556229
2015-02-02,1020.6476,5222.76,191.903687
2015-02-03,1004.2080000000001,5242.61,194.678848
2015-02-04,1012.2409,5268.98,193.937546
2015-02-05,1009.1083,5284.41,195.89534
2015-02-06,1007.4538,5280.72,195.353607
2015-02-09,1003.8076,5296.07,194.479279
2015-02-10,1009.6763,5313.06,196.551117
2015-02-11,1015.216,5330.01,196.665146
2015-02-12,1009.097,5333.86,198.556458
2015-02-13,1005.3401,5340.08,199.373779
2015-02-17,1002.0132,5403.72,199.687393
2015-02-18,1005.0333,5446.04,199.706421
2015-02-19,1006.0982,5473.81,199.563873
2015-02-20,1006.8979,5465.9,200.761383
2015-02-23,1013.5671,5455.84,200.732864
2015-02-24,1013.207,5455.23,201.303085
2015-02-25,1012.6574,5467.78,201.132004
2015-02-26,1022.2767,5475.84,200.894424
2015-02-27,1018.1642,5491.37,200.210159
2015-03-02,1018.1531,5499.64,201.474167
2015-03-03,1015.1363,5474.45,200.647308
2015-03-04,1012.0439,5461.08,199.801468
2015-03-05,1018.3582,5411.05,200.020081
2015-03-06,1021.5031,5411.05,197.206879
2015-03-09,1026.4298,5371.69,198.024261
2015-03-10,1039.7911,5368.69,194.811874
2015-03-11,1051.5039,5362.43,194.355713
2015-03-12,1049.3286,5347.54,196.826736
2015-03-13,1056.1533,5350.3,195.619705
2015-03-16,1054.0242,5342.17,198.233307
2015-03-17,1053.6513,5313.84,197.644058
2015-03-18,1055.0964,5342.36,200.020081
2015-03-19,1060.369,5346.56,199.107666
2015-03-20,1049.4798,5304.41,200.865173
2015-03-23,1039.2518,5265.67,200.47377
2015-03-24,1038.8587,5254.6,199.347305
2015-03-25,1035.8552,5275.1,196.426102
2015-03-26,1032.4388,5252.74,195.958328
2015-03-27,1040.1958,5242.35,196.407013
2015-03-30,1049.9819,5242.62,198.803162
2015-03-31,1053.9434,5248.16,197.065704
2015-04-01,1049.8297,5240.53,196.368835
2015-04-02,1045.1152,5196.86,197.075256
2015-04-07,1043.269,5179.76,197.877167
2015-04-08,1049.4599,5142.35,198.54541
2015-04-09,1055.2269999999999,5128.03,199.423645
2015-04-10,1055.7252,5123.97,200.511932
2015-04-13,1061.8828,5136.2,199.605026
2015-04-14,1057.0015,5128.02,199.986893
2015-04-15,1054.4608,5126.02,200.884262
2015-04-16,1045.3438,5078.74,200.826981
2015-04-17,1043.6371,5093.0,198.516769
2015-04-20,1045.5938,5102.04,200.330582
2015-04-21,1047.56,5073.86,200.091934
2015-04-22,1044.2301,5042.85,201.075195
2015-04-23,1039.4171,5026.79,201.581146
2015-04-24,1038.4326,5061.09,202.04892
2015-04-27,1036.3795,5056.27,201.208832
2015-04-28,1029.1432,5055.0,201.848419
2015-04-29,1012.3810000000001,5061.11,201.017914
2015-04-30,1004.0316,5091.43,199.003632
2015-05-04,1004.5901,5085.4,201.733902
2015-05-05,992.9888,5100.51,199.423645
2015-05-06,986.9571,5083.94,198.602661
2015-05-07,989.0095,5074.76,199.395004
2015-05-08,992.8562,5070.75,202.020294
2015-05-11,995.6281,5042.52,201.056091
2015-05-12,987.6726,5012.94,200.454666
2015-05-13,982.9124,4980.48,200.492859
2015-05-14,983.4802,4979.71,202.583511
2015-05-15,986.0088,4980.71,202.80307
2015-05-18,988.3796,4932.32,203.433167
2015-05-19,997.6213,4941.71,203.366302
2015-05-20,999.2717,4924.45,203.223129
2015-05-21,1000.8667,4928.91,203.814987
